cd_municipio_7,regional_saude,nm_cidade,uf_municipio,nm_regiao,cidades_habitantes,id_singular,reg_ans
2703759,Região 02,Jequiá da Praia,AL,Nordeste,9607,038,321125
2703809,Região 05,Joaquim Gomes,AL,Nordeste,17342,038,321125
2703908,Região 05,Jundiá,AL,Nordeste,4175,001,314315
2704005,Região 02,Junqueiro,AL,Nordeste,24382,167,403512
2704104,Região 04,Lagoa da Canoa,AL,Nordeste,18836,167,403512
2704203,Região 04,Limoeiro de Anadia,AL,Nordeste,25184,167,403512
2704302,Região 01,Maceió,AL,Nordeste,994952,038,321125
2704401,Região 04,Major Isidoro,AL,Nordeste,17828,167,403512
2704500,Região 01,Maragogi,AL,Nordeste,33269,038,321125
2704609,Região 03,Maravilha,AL,Nordeste,9709,167,403512
2704708,Região 01,Marechal Deodoro,AL,Nordeste,62477,038,321125
2704807,Região 04,Maribondo,AL,Nordeste,13970,038,321125
2704906,Região 04,Mar Vermelho,AL,Nordeste,3208,038,321125
2705002,Região 03,Mata Grande,AL,Nordeste,22126,167,403512
2705101,Região 01,Matriz de Camaragibe,AL,Nordeste,24331,038,321125
2705200,Região 01,Messias,AL,Nordeste,15706,038,321125
2705309,Região 04,Minador do Negrão,AL,Nordeste,4935,038,321125
2705408,Região 03,Monteirópolis,AL,Nordeste,7344,167,403512
2705507,Região 05,Murici,AL,Nordeste,25926,038,321125
2705606,Região 05,Novo Lino,AL,Nordeste,10285,038,321125
2705705,Região 03,Olho d'Água das Flores,AL,Nordeste,21135,167,403512
2705804,Região 03,Olho d'Água do Casado,AL,Nordeste,8522,167,403512
2705903,Região 04,Olho d'Água Grande,AL,Nordeste,4381,167,403512
2706000,Região 03,Olivença,AL,Nordeste,11047,167,403512
2706109,Região 03,Ouro Branco,AL,Nordeste,11706,167,403512
2706208,Região 03,Palestina,AL,Nordeste,4408,167,403512
2706307,Região 04,Palmeira dos Índios,AL,Nordeste,73621,038,321125
2706406,Região 03,Pão de Açúcar,AL,Nordeste,24291,167,403512
2706422,Região 03,Pariconha,AL,Nordeste,10807,167,403512
2706448,Região 01,Paripueira,AL,Nordeste,14199,038,321125
2706505,Região 01,Passo de Camaragibe,AL,Nordeste,14070,038,321125
2706604,Região 01,Paulo Jacinto,AL,Nordeste,6691,038,321125
2706703,Região 02,Penedo,AL,Nordeste,60185,167,403512
2706802,Região 02,Piaçabuçu,AL,Nordeste,16192,167,403512
2706901,Região 01,Pilar,AL,Nordeste,36525,038,321125
2707008,Região 01,Pindoba,AL,Nordeste,2786,038,321125
2707107,Região 03,Piranhas,AL,Nordeste,23053,167,403512
2707206,Região 03,Poço das Trincheiras,AL,Nordeste,12965,167,403512
2707305,Região 01,Porto Calvo,AL,Nordeste,24509,038,321125
2707404,Região 01,Porto de Pedras,AL,Nordeste,9517,038,321125
2707503,Região 02,Porto Real do Colégio,AL,Nordeste,20273,167,403512
2707602,Região 04,Quebrangulo,AL,Nordeste,11303,038,321125
2707701,Região 01,Rio Largo,AL,Nordeste,97658,038,321125
2707800,Região 02,Roteiro,AL,Nordeste,6606,038,321125
2707909,Região 01,Santa Luzia do Norte,AL,Nordeste,7066,038,321125
2708006,Região 03,Santana do Ipanema,AL,Nordeste,47418,167,403512
2708105,Região 05,Santana do Mundaú,AL,Nordeste,11572,038,321125
2708204,Região 02,São Brás,AL,Nordeste,6557,167,403512
2708303,Região 05,São José da Laje,AL,Nordeste,21180,038,321125
2708402,Região 03,São José da Tapera,AL,Nordeste,31569,167,403512
2708501,Região 01,São Luís do Quitunde,AL,Nordeste,31785,038,321125
2708600,Região 02,São Miguel dos Campos,AL,Nordeste,53380,038,321125
2708709,Região 01,São Miguel dos Milagres,AL,Nordeste,8700,038,321125
2708808,Região 04,São Sebastião,AL,Nordeste,32707,167,403512
2708907,Região 01,Satuba,AL,Nordeste,25105,038,321125
2708956,Região 03,Senador Rui Palmeira,AL,Nordeste,12545,167,403512
2709004,Região 04,Tanque d'Arca,AL,Nordeste,5906,038,321125
2709103,Região 04,Taquarana,AL,Nordeste,19428,167,403512
2709152,Região 02,Teotônio Vilela,AL,Nordeste,39143,038,321125
2709202,Região 04,Traipu,AL,Nordeste,24106,167,403512
2709301,Região 05,União dos Palmares,AL,Nordeste,60860,038,321125
2709400,Região 01,Viçosa,AL,Nordeste,24414,038,321125
2800100,Região Propriá,Amparo do São Francisco,SE,Nordeste,2202,001,314315
2800209,Região Propriá,Aquidabã,SE,Nordeste,20556,001,314315
2800308,Região Aracaju,Aracaju,SE,Nordeste,630932,054,349283
2800407,Região Estância,Arauá,SE,Nordeste,10464,001,314315
2800506,Região Itabaiana,Areia Branca,SE,Nordeste,18626,001,314315
2800605,Região Aracaju,Barra dos Coqueiros,SE,Nordeste,45175,001,314315
2800670,Região Estância,Boquim,SE,Nordeste,25007,001,314315
2800704,Região Propriá,Brejo Grande,SE,Nordeste,8025,001,314315
2801009,Região Itabaiana,Campo do Brito,SE,Nordeste,18719,001,314315
2801108,Região Propriá,Canhoba,SE,Nordeste,3850,001,314315
2801207,Região Nossa Senhora da Glória,Canindé de São Francisco,SE,Nordeste,33641,001,314315
2801306,Região Nossa Senhora do Socorro,Capela,SE,Nordeste,32783,001,314315
2801405,Região Itabaiana,Carira,SE,Nordeste,20314,001,314315
2801504,Região Nossa Senhora do Socorro,Carmópolis,SE,Nordeste,14203,001,314315
2801603,Região Propriá,Cedro de São João,SE,Nordeste,5474,001,314315
2801702,Região Estância,Cristinápolis,SE,Nordeste,17594,001,314315
2801900,Região Nossa Senhora do Socorro,Cumbe,SE,Nordeste,3872,001,314315
2802007,Região Aracaju,Divina Pastora,SE,Nordeste,4436,001,314315
2802106,Região Estância,Estância,SE,Nordeste,67060,001,314315
2802205,Região Nossa Senhora da Glória,Feira Nova,SE,Nordeste,6358,001,314315
2802304,Região Itabaiana,Frei Paulo,SE,Nordeste,14921,001,314315
2802403,Região Nossa Senhora da Glória,Gararu,SE,Nordeste,11294,001,314315
2802502,Região Nossa Senhora do Socorro,General Maynard,SE,Nordeste,3118,001,314315
2802601,Região Nossa Senhora da Glória,Gracho Cardoso,SE,Nordeste,5910,001,314315
2802700,Região Propriá,Ilha das Flores,SE,Nordeste,8499,001,314315
2802809,Região Estância,Indiaroba,SE,Nordeste,16991,001,314315
2802908,Região Itabaiana,Itabaiana,SE,Nordeste,109250,001,314315
2803005,Região Estância,Itabaianinha,SE,Nordeste,42230,001,314315
2803104,Região Nossa Senhora da Glória,Itabi,SE,Nordeste,4816,001,314315
2803203,Região Aracaju,Itaporanga d'Ajuda,SE,Nordeste,36074,001,314315
2803302,Região Nossa Senhora do Socorro,Japaratuba,SE,Nordeste,16451,001,314315
2803401,Região Propriá,Japoatã,SE,Nordeste,13723,001,314315
2803500,Região Lagarto,Lagarto,SE,Nordeste,105957,054,349283
2803609,Região Aracaju,Laranjeiras,SE,Nordeste,24047,001,314315
2803708,Região Itabaiana,Macambira,SE,Nordeste,7048,001,314315
2803807,Região Propriá,Malhada dos Bois,SE,Nordeste,3674,001,314315
2803906,Região Itabaiana,Malhador,SE,Nordeste,11712,001,314315
2804003,Região Nossa Senhora do Socorro,Maruim,SE,Nordeste,15956,001,314315
2804102,Região Itabaiana,Moita Bonita,SE,Nordeste,11297,001,314315
2804201,Região Nossa Senhora da Glória,Monte Alegre de Sergipe,SE,Nordeste,14781,001,314315
2804300,Região Propriá,Muribeca,SE,Nordeste,8059,001,314315
2804409,Região Propriá,Neópolis,SE,Nordeste,16473,001,314315
2804458,Região Itabaiana,Nossa Senhora Aparecida,SE,Nordeste,9534,001,314315
2804508,Região Nossa Senhora da Glória,Nossa Senhora da Glória,SE,Nordeste,43686,001,314315
2804607,Região Nossa Senhora do Socorro,Nossa Senhora das Dores,SE,Nordeste,25569,001,314315
2804706,Região Propriá,Nossa Senhora de Lourdes,SE,Nordeste,6409,001,314315
2804805,Região Nossa Senhora do Socorro,Nossa Senhora do Socorro,SE,Nordeste,204081,001,314315
2804904,Região Propriá,Pacatuba,SE,Nordeste,12690,001,314315
2805000,Região Itabaiana,Pedra Mole,SE,Nordeste,2811,001,314315
2805109,Região Estância,Pedrinhas,SE,Nordeste,7355,001,314315
2805208,Região Itabaiana,Pinhão,SE,Nordeste,5759,001,314315
2805307,Região Nossa Senhora do Socorro,Pirambu,SE,Nordeste,8021,001,314315
2805406,Região Nossa Senhora da Glória,Poço Redondo,SE,Nordeste,29238,001,314315
2805505,Região Lagarto,Poço Verde,SE,Nordeste,22217,001,314315
2805604,Região Nossa Senhora da Glória,Porto da Folha,SE,Nordeste,27348,001,314315
2805703,Região Propriá,Propriá,SE,Nordeste,27213,001,314315
2805802,Região Lagarto,Riachão do Dantas,SE,Nordeste,18541,001,314315
2805901,Região Aracaju,Riachuelo,SE,Nordeste,8853,001,314315
2806008,Região Itabaiana,Ribeirópolis,SE,Nordeste,17365,001,314315
2806107,Região Nossa Senhora do Socorro,Rosário do Catete,SE,Nordeste,9507,001,314315
2806206,Região Lagarto,Salgado,SE,Nordeste,20825,001,314315
2806305,Região Estância,Santa Luzia do Itanhy,SE,Nordeste,14003,001,314315
2806404,Região Propriá,Santana do São Francisco,SE,Nordeste,7549,001,314315
2806503,Região Aracaju,Santa Rosa de Lima,SE,Nordeste,4049,001,314315
2806602,Região Nossa Senhora do Socorro,Santo Amaro das Brotas,SE,Nordeste,11289,001,314315
2806701,Região Aracaju,São Cristóvão,SE,Nordeste,101213,054,349283
2806800,Região Itabaiana,São Domingos,SE,Nordeste,10559,001,314315
2806909,Região Propriá,São Francisco,SE,Nordeste,3330,001,314315
2807006,Região Itabaiana,São Miguel do Aleixo,SE,Nordeste,3471,001,314315
2807105,Região Lagarto,Simão Dias,SE,Nordeste,44503,001,314315
2807204,Região Nossa Senhora do Socorro,Siriri,SE,Nordeste,7981,001,314315
2807303,Região Propriá,Telha,SE,Nordeste,3389,001,314315
2807402,Região Lagarto,Tobias Barreto,SE,Nordeste,52783,001,314315
2807501,Região Estância,Tomar do Geru,SE,Nordeste,12094,001,314315
2807600,Região Estância,Umbaúba,SE,Nordeste,24618,001,314315
2900108,Seabra,Abaíra,BA,Nordeste,7407,001,314315
2900207,Paulo Afonso,Abaré,BA,Nordeste,18269,162,402109
2900306,Alagoinhas,Acajutiba,BA,Nordeste,14200,001,314315
2900355,Cícero Dantas,Adustina,BA,Nordeste,14510,162,402109
2900405,Serrinha,Água Fria,BA,Nordeste,14833,001,314315
2900504,Boquira,Érico Cardoso,BA,Nordeste,10947,001,314315
2900603,Jequié,Aiquara,BA,Nordeste,4583,001,314315
2900702,Alagoinhas,Alagoinhas,BA,Nordeste,161196,001,314315
2900801,Teixeira de Freitas,Alcobaça,BA,Nordeste,25601,001,314315
2900900,Itabuna,Almadina,BA,Nordeste,5296,078,402010
2901007,Amargosa,Amargosa,BA,Nordeste,38585,001,314315
2901106,Feira de Santana,Amélia Rodrigues,BA,Nordeste,24830,001,314315
2901155,Irecê,América Dourada,BA,Nordeste,15572,001,314315
2901205,Vitória da Conquista,Anagé,BA,Nordeste,26745,001,314315
2901304,Itaberaba,Andaraí,BA,Nordeste,13545,001,314315
2901353,Senhor do Bonfim,Andorinha,BA,Nordeste,15491,162,402109
2901403,Barreiras,Angical,BA,Nordeste,14178,001,314315
2901502,Feira de Santana,Anguera,BA,Nordeste,11490,030,400556
2901601,Cícero Dantas,Antas,BA,Nordeste,14984,162,402109
2901700,Feira de Santana,Antônio Cardoso,BA,Nordeste,11498,030,400556
2901809,Senhor do Bonfim,Antônio Gonçalves,BA,Nordeste,11248,162,402109
2901908,Alagoinhas,Aporá,BA,Nordeste,16361,001,314315
2901957,Jequié,Apuarema,BA,Nordeste,7101,001,314315
2902005,Brumado,Aracatu,BA,Nordeste,14440,001,314315
2902054,Alagoinhas,Araçás,BA,Nordeste,11953,001,314315
2902104,Serrinha,Araci,BA,Nordeste,50308,001,314315
2902203,Alagoinhas,Aramari,BA,Nordeste,10106,001,314315
2902252,Ilhéus,Arataca,BA,Nordeste,10433,078,402010
2902302,Santo Antônio de Jesus,Aratuípe,BA,Nordeste,8993,001,314315
2902401,Itabuna,Aurelino Leal,BA,Nordeste,11339,078,402010
2902500,Barreiras,Baianópolis,BA,Nordeste,14138,001,314315
2902609,Mundo Novo,Baixa Grande,BA,Nordeste,18628,001,314315
2902658,Cícero Dantas,Banzaê,BA,Nordeste,12288,162,402109
2902708,Ibotirama,Barra,BA,Nordeste,53642,162,402109
2902807,Brumado,Barra da Estiva,BA,Nordeste,27743,001,314315
2902906,Vitória da Conquista,Barra do Choça,BA,Nordeste,38581,001,314315
2903003,Irecê,Barra do Mendes,BA,Nordeste,14376,001,314315
2903102,Jequié,Barra do Rocha,BA,Nordeste,5898,001,314315
2903201,Barreiras,Barreiras,BA,Nordeste,171634,019,310107
2903235,Irecê,Barro Alto,BA,Nordeste,13922,001,314315
2903276,Serrinha,Barrocas,BA,Nordeste,15780,001,314315
2903300,Itabuna,Barro Preto,BA,Nordeste,5936,001,314315
2903409,Eunápolis,Belmonte,BA,Nordeste,20527,001,314315
2903508,Vitória da Conquista,Belo Campo,BA,Nordeste,19074,001,314315
2903607,Serrinha,Biritinga,BA,Nordeste,15603,001,314315
2903706,Jequié,Boa Nova,BA,Nordeste,14008,001,314315
2903805,Itaberaba,Boa Vista do Tupim,BA,Nordeste,17262,001,314315
2903904,Santa Maria da Vitória,Bom Jesus da Lapa,BA,Nordeste,68866,001,314315
2903953,Vitória da Conquista,Bom Jesus da Serra,BA,Nordeste,10018,001,314315
2904001,Seabra,Boninal,BA,Nordeste,14125,001,314315
2904050,Itaberaba,Bonito,BA,Nordeste,16425,001,314315
2904100,Boquira,Boquira,BA,Nordeste,19782,001,314315
2904209,Boquira,Botuporã,BA,Nordeste,11427,001,314315
2904308,Jequié,Brejões,BA,Nordeste,13224,001,314315
2904407,Barreiras,Brejolândia,BA,Nordeste,9363,001,314315
2904506,Ibotirama,Brotas de Macaúbas,BA,Nordeste,12180,001,314315
2904605,Brumado,Brumado,BA,Nordeste,74368,001,314315
2904704,Itabuna,Buerarema,BA,Nordeste,14950,078,402010
2904753,Ibotirama,Buritirama,BA,Nordeste,20221,162,402109
2904803,Itapetinga,Caatiba,BA,Nordeste,6128,001,314315
2904852,Cruz das Almas,Cabaceiras do Paraguaçu,BA,Nordeste,17024,001,314315
2904902,Cruz das Almas,Cachoeira,BA,Nordeste,30498,030,400556
2905008,Caetité,Caculé,BA,Nordeste,23293,001,314315
2905107,Jacobina,Caém,BA,Nordeste,10733,001,314315
2905156,Vitória da Conquista,Caetanos,BA,Nordeste,11432,001,314315
2905206,Caetité,Caetité,BA,Nordeste,54730,001,314315
2905305,Irecê,Cafarnaum,BA,Nordeste,18057,001,314315
2905404,Gandu,Cairu,BA,Nordeste,18578,001,314315
2905503,Jacobina,Caldeirão Grande,BA,Nordeste,13597,001,314315
2905602,Itabuna,Camacan,BA,Nordeste,22485,078,402010
2905701,Salvador,Camaçari,BA,Nordeste,321636,019,310107
2905800,Gandu,Camamu,BA,Nordeste,31694,001,314315
2905909,Juazeiro,Campo Alegre de Lourdes,BA,Nordeste,32500,162,402109
2906006,Senhor do Bonfim,Campo Formoso,BA,Nordeste,75112,162,402109
2906105,Santa Maria da Vitória,Canápolis,BA,Nordeste,10641,001,314315
2906204,Irecê,Canarana,BA,Nordeste,25007,001,314315
2906303,Ilhéus,Canavieiras,BA,Nordeste,34392,081,383929
2906402,Feira de Santana,Candeal,BA,Nordeste,7940,001,314315
2906501,Salvador,Candeias,BA,Nordeste,74854,001,314315
2906600,Guanambi,Candiba,BA,Nordeste,13417,001,314315
2906709,Vitória da Conquista,Cândido Sales,BA,Nordeste,26469,001,314315
2906808,Serrinha,Cansanção,BA,Nordeste,39725,162,402109
2906824,Serrinha,Canudos,BA,Nordeste,16693,162,402109
2906857,Mundo Novo,Capela do Alto Alegre,BA,Nordeste,11035,001,314315
2906873,Jacobina,Capim Grosso,BA,Nordeste,35437,001,314315
2906899,Vitória da Conquista,Caraíbas,BA,Nordeste,10259,001,314315
2906907,Teixeira de Freitas,Caravelas,BA,Nordeste,21384,001,314315
2907004,Alagoinhas,Cardeal da Silva,BA,Nordeste,8633,001,314315
2907103,Guanambi,Carinhanha,BA,Nordeste,30439,001,314315
2907202,Juazeiro,Casa Nova,BA,Nordeste,76131,162,402109
2907301,Santo Antônio de Jesus,Castro Alves,BA,Nordeste,25470,001,314315
2907400,Barreiras,Catolândia,BA,Nordeste,3567,001,314315
2907509,Alagoinhas,Catu,BA,Nordeste,50109,001,314315
2907558,Boquira,Caturama,BA,Nordeste,9108,001,314315
2907608,Irecê,Central,BA,Nordeste,16847,001,314315
2907707,Paulo Afonso,Chorrochó,BA,Nordeste,10933,162,402109
2907806,Cícero Dantas,Cícero Dantas,BA,Nordeste,32292,162,402109
2907905,Cícero Dantas,Cipó,BA,Nordeste,17875,162,402109
2908002,Itabuna,Coaraci,BA,Nordeste,17557,078,402010
2908101,Santa Maria da Vitória,Cocos,BA,Nordeste,19865,001,314315
2908200,Cruz das Almas,Conceição da Feira,BA,Nordeste,21529,030,400556
2908309,Santo Antônio de Jesus,Conceição do Almeida,BA,Nordeste,16134,030,400556
2908408,Serrinha,Conceição do Coité,BA,Nordeste,71601,001,314315
2908507,Feira de Santana,Conceição do Jacuípe,BA,Nordeste,37622,030,400556
2908606,Salvador,Conde,BA,Nordeste,24460,001,314315
2908705,Vitória da Conquista,Condeúba,BA,Nordeste,17567,001,314315
2908804,Brumado,Contendas do Sincorá,BA,Nordeste,4499,001,314315
2908903,Feira de Santana,Coração de Maria,BA,Nordeste,28408,030,400556
2909000,Vitória da Conquista,Cordeiros,BA,Nordeste,7748,001,314315
2909109,Santa Maria da Vitória,Coribe,BA,Nordeste,14463,001,314315
2909208,Cícero Dantas,Coronel João Sá,BA,Nordeste,17598,162,402109
2909307,Santa Maria da Vitória,Correntina,BA,Nordeste,34266,001,314315
2909406,Barreiras,Cotegipe,BA,Nordeste,13463,001,314315
2909505,Jequié,Cravolândia,BA,Nordeste,4491,001,314315
2909604,Alagoinhas,Crisópolis,BA,Nordeste,20346,001,314315
2909703,Barreiras,Cristópolis,BA,Nordeste,14549,001,314315
2909802,Cruz das Almas,Cruz das Almas,BA,Nordeste,63326,030,400556
2909901,Juazeiro,Curaçá,BA,Nordeste,36127,162,402109
2910008,Jequié,Dário Meira,BA,Nordeste,11054,001,314315
2910057,Salvador,Dias d'Ávila,BA,Nordeste,75296,019,310107
2910107,Brumado,Dom Basílio,BA,Nordeste,12329,001,314315
2910206,Santo Antônio de Jesus,Dom Macedo Costa,BA,Nordeste,4608,001,314315
2910305,Amargosa,Elísio Medrado,BA,Nordeste,8069,001,314315
2910404,Vitória da Conquista,Encruzilhada,BA,Nordeste,19450,001,314315
2910503,Alagoinhas,Entre Rios,BA,Nordeste,39890,001,314315
2910602,Alagoinhas,Esplanada,BA,Nordeste,34163,001,314315
2910701,Serrinha,Euclides da Cunha,BA,Nordeste,64768,162,402109
2910727,Eunápolis,Eunápolis,BA,Nordeste,121067,078,402010
2910750,Cícero Dantas,Fátima,BA,Nordeste,18480,162,402109
2910776,Santa Maria da Vitória,Feira da Mata,BA,Nordeste,5831,001,314315
2910800,Feira de Santana,Feira de Santana,BA,Nordeste,660806,030,400556
2910859,Senhor do Bonfim,Filadélfia,BA,Nordeste,18637,162,402109
2910909,Itapetinga,Firmino Alves,BA,Nordeste,4993,001,314315
2911006,Itabuna,Floresta Azul,BA,Nordeste,11455,078,402010
2911105,Barreiras,Formosa do Rio Preto,BA,Nordeste,27567,001,314315
2911204,Gandu,Gandu,BA,Nordeste,34051,001,314315
2911253,Mundo Novo,Gavião,BA,Nordeste,4489,001,314315
2911303,Irecê,Gentio do Ouro,BA,Nordeste,11276,001,314315
2911402,Paulo Afonso,Glória,BA,Nordeste,16107,162,402109
2911501,Itabuna,Gongogi,BA,Nordeste,5479,078,402010
2911600,Cruz das Almas,Governador Mangabeira,BA,Nordeste,21353,030,400556
2911659,Brumado,Guajeru,BA,Nordeste,8177,001,314315
2911709,Guanambi,Guanambi,BA,Nordeste,93488,001,314315
2911808,Eunápolis,Guaratinga,BA,Nordeste,19413,001,314315
2911857,Cícero Dantas,Heliópolis,BA,Nordeste,13055,162,402109
2911907,Itaberaba,Iaçu,BA,Nordeste,25315,001,314315
2912004,Caetité,Ibiassucê,BA,Nordeste,10746,001,314315
2912103,Itabuna,Ibicaraí,BA,Nordeste,22131,078,402010
2912202,Brumado,Ibicoara,BA,Nordeste,21827,001,314315
2912301,Itapetinga,Ibicuí,BA,Nordeste,14264,001,314315
2912400,Irecê,Ibipeba,BA,Nordeste,17134,001,314315
2912509,Boquira,Ibipitanga,BA,Nordeste,14317,001,314315
2912608,Itaberaba,Ibiquera,BA,Nordeste,3833,001,314315
2912707,Itabuna,Ibirapitanga,BA,Nordeste,26917,078,402010
2912806,Teixeira de Freitas,Ibirapuã,BA,Nordeste,9297,001,314315
2912905,Jequié,Ibirataia,BA,Nordeste,19377,078,402010
2913002,Seabra,Ibitiara,BA,Nordeste,15049,001,314315
2913101,Irecê,Ibititá,BA,Nordeste,17517,001,314315
2913200,Ibotirama,Ibotirama,BA,Nordeste,27723,001,314315
2913309,Feira de Santana,Ichu,BA,Nordeste,6428,001,314315
2913408,Caetité,Igaporã,BA,Nordeste,16069,001,314315
2913457,Gandu,Igrapiúna,BA,Nordeste,13501,001,314315
2913507,Itapetinga,Iguaí,BA,Nordeste,21763,001,314315
2913606,Ilhéus,Ilhéus,BA,Nordeste,189149,081,383929
2913705,Alagoinhas,Inhambupe,BA,Nordeste,35390,001,314315
2913804,Feira de Santana,Ipecaetá,BA,Nordeste,14016,001,314315
2913903,Jequié,Ipiaú,BA,Nordeste,42429,078,402010
2914000,Feira de Santana,Ipirá,BA,Nordeste,59222,001,314315
2914109,Ibotirama,Ipupiara,BA,Nordeste,10349,001,314315
2914208,Jequié,Irajuba,BA,Nordeste,6232,001,314315
2914307,Jequié,Iramaia,BA,Nordeste,11038,001,314315
2914406,Seabra,Iraquara,BA,Nordeste,24833,001,314315
2914505,Feira de Santana,Irará,BA,Nordeste,29572,001,314315
2914604,Irecê,Irecê,BA,Nordeste,78781,001,314315
2914653,Eunápolis,Itabela,BA,Nordeste,29588,001,314315
2914703,Itaberaba,Itaberaba,BA,Nordeste,68425,001,314315
2914802,Itabuna,Itabuna,BA,Nordeste,196344,078,402010
2914901,Ilhéus,Itacaré,BA,Nordeste,29496,081,383929
